base_torque,imu_pitch,imu_roll,offset_front,offset_rear,omega_body,omega_rel,theta_body,theta_front,theta_rear,theta_rel,timestamp,type,u_front,u_rear
-0.5,,,-0.3028044959301097,-0.3028044959301097,,,,,,,1.9190378189086914,control,-0.25000000000000444,-0.24999999999999556
,0.011168359094001733,0.004285395547844816,,,0.04955528556063216,-43.91413045888356,0.004826829674390131,4.098451314740725,4.1120400251029725,4.105245669921849,1.9240124225616455,state,,
-0.5,,,-0.32674840601150756,-0.32674840601150756,,,,,,,1.924015998840332,control,-0.25,-0.25
,-0.009172395565740194,0.008142272587078106,,,0.04692712312342008,-48.577471783175575,0.0050046679826246205,3.800352905445136,3.775924951949649,3.7881389286973928,1.9292359352111816,state,,
-0.5,,,-0.35021343789127746,-0.35021343789127746,,,,,,,1.9292497634887695,control,-0.2500000000000022,-0.24999999999999778
,-0.009117298139641693,0.00635388957242976,,,0.043985796127217223,-54.07049730930815,0.005126852351569058,3.4261901778173236,3.4345342734815882,3.430362225649456,1.9342467784881592,state,,
-0.5,,,-0.3732091691334519,-0.3732091691334519,,,,,,,1.934251070022583,control,-0.2500000000000022,-0.24999999999999778
,0.0026413917479563244,-0.0003589670874747582,,,0.039359545039978835,-58.86688540074219,0.005160331068068851,3.062498156024485,3.0568836665192394,3.059690911271862,1.939375638961792,state,,
-0.5,,,-0.3957449857507829,-0.3957449857507829,,,,,,,1.9393792152404785,control,-0.25,-0.25
,0.007695709373986158,-0.0003491397200335519,,,0.04098886179508048,-63.665408040369144,0.005336418126111081,2.675771658036368,2.6542143645766654,2.6649930113065166,1.9446370601654053,state,,
-0.5,,,-0.4178300860357672,-0.4178300860357672,,,,,,,1.9446415901184082,control,-0.24999999999999778,-0.2500000000000022
,0.004192186283987282,-0.0015873308232358977,,,0.03770918225101137,-68.90251121093554,0.005367330344852472,2.2405747447757784,2.2336839943123237,2.237129369544051,1.9496121406555176,state,,
-0.5,,,-0.43947348431505184,-0.43947348431505184,,,,,,,1.9496159553527832,control,-0.24999999999999778,-0.2500000000000022
,-0.003680001652839165,0.009741966843834406,,,0.03747084753194888,-73.6550935353487,0.00559579952733983,1.7995677409942468,1.7868606688640634,1.793214204929155,1.9546170234680176,state,,
-0.5,,,-0.46068401462875075,-0.46068401462875075,,,,,,,1.954620122909546,control,-0.25,-0.25
,-0.002478270326319732,-0.0053370018374695625,,,0.031693995380320104,-77.48676443112012,0.00543392429014814,1.349450862286957,1.3401440305874777,1.3447974464372172,1.9596829414367676,state,,
-0.5,,,-0.4814703343361757,-0.4814703343361757,,,,,,,1.959686279296875,control,-0.2499999999999989,-0.2500000000000011
,0.0033895488838461946,-0.007853268467512166,,,0.026203423505130573,-82.14689491548349,0.00524970709040295,0.8659936407750064,0.8537957425366614,0.8598946916558339,1.9648840427398682,state,,
-0.5,,,-0.5018409276494522,-0.5018409276494522,,,,,,,1.9648876190185547,control,-0.25,-0.25
,0.002478231860904037,-0.0035875871308714224,,,0.018702272496058353,-86.55689596196063,0.005073501842085828,0.3645204194086334,0.3493253111659743,0.3569228652873039,1.9698727130889893,state,,
-0.5,,,-0.5218041090964631,-0.5218041090964631,,,,,,,1.9698758125305176,control,-0.2500000000000003,-0.24999999999999972
,0.0052111534943778005,0.0008264188252435395,,,0.016318410222960652,-90.64119558763525,0.005071220734908836,-0.1646364869515664,-0.15793703324907757,-0.161286760100322,1.9749305248260498,state,,
-0.5,,,-0.5413680269145339,-0.5413680269145339,,,,,,,1.9749455451965332,control,-0.24999999999999986,-0.2500000000000001
,0.007572653728965507,0.0013332671626464386,,,0.013332215809407978,-94.85512636047059,0.005071910932498923,-0.692154840141905,-0.7131035261322046,-0.7026291831370548,1.9801485538482666,state,,
-0.5,,,-0.5605406663762432,-0.5605406663762432,,,,,,,1.980151891708374,control,-0.25,-0.25
,-0.005927878916124545,-0.009569049504285883,,,0.009013989767775501,-99.01374998435642,0.00472792169853083,-1.2493267032482007,-1.278442264109505,-1.263884483678853,1.9852652549743652,state,,
-0.5,,,-0.5793298530487184,-0.5793298530487184,,,,,,,1.985281229019165,control,-0.2499999999999989,-0.2500000000000011
,-0.00829781993765134,-0.0030244879755404143,,,0.0021910671002943463,-103.36166148398448,0.004422239689626407,-1.8459018028678613,-1.8538821007880697,-1.8498919518279655,1.9903638362884521,state,,
-0.5,,,-0.597743255987744,-0.597743255987744,,,,,,,1.9903666973114014,control,-0.25,-0.25
,0.01228618145475507,-0.0013506872989995562,,,-0.006833883646156434,-107.02915624976958,0.004228079446441253,-2.440936341285822,-2.445879109015476,-2.443407725150649,1.9955685138702393,state,,
-0.5,,,-0.6157883908679892,-0.6157883908679892,,,,,,,1.995574951171875,control,-0.25,-0.25
,0.0009720770122309041,0.00403719906930339,,,-0.012686747022725854,-110.95918180724422,0.004074610489385693,-3.0608010715173464,-3.060702795646308,-3.060751933581827,2.0006532669067383,state,,
-0.5,,,-0.6334726230506295,-0.6334726230506295,,,,,,,2.0006563663482666,control,-0.25,-0.25
,0.007690819363475377,0.004241437914033556,,,-0.017802552702604328,-114.88135400452245,0.003964337673921183,-3.689950178730446,-3.705213847049319,-3.6975820128898826,2.005701780319214,state,,
-0.5,,,-0.6508031705896169,-0.6508031705896169,,,,,,,2.005704641342163,control,-0.25,-0.25
,-0.002896190123351177,-0.009848892981404997,,,-0.02438687261594364,-118.26650731956329,0.0034608132515204027,-4.349024899259722,-4.336556976358208,-4.3427909378089655,2.0109269618988037,state,,
-0.32404832720482996,,,-0.6677871071778245,-0.6677871071778245,,,,,,,2.0109310150146484,control,-0.16202416360241054,-0.16202416360241942
,5.224197192320421e-05,-0.00033246229844634083,,,-0.032126716052388586,-121.4861842689497,0.0031100272564260688,-5.004168090841404,-4.998761127796801,-5.001464609319102,2.015960216522217,state,,
0.5,,,-0.624431365034268,-0.624431365034268,,,,,,,2.015963315963745,control,0.25,0.25
,0.009727052568769913,-0.006249343009169648,,,-0.041515037147228206,-123.07902838941803,0.002656531570383832,-5.6432945758962205,-5.641126729705643,-5.642210652800932,2.021071672439575,state,,
0.5,,,-0.5819427377335826,-0.5819427377335826,,,,,,,2.0210745334625244,control,0.25,0.25
,-0.013543579866213448,0.003368197136363566,,,-0.049395842517608014,-121.26192479981047,0.0022027461711138516,-6.216067472746386,-6.223132877174369,-6.2196001749603775,2.026162624359131,state,,
0.5,,,-0.540303882978911,-0.540303882978911,,,,,,,2.026165246963501,control,0.25,0.25
,-0.004637562660555922,0.0014183006375675508,,,-0.050899587598565936,-118.21767976254739,0.0018800758804405073,-6.762178727887767,-6.7622970905257835,-6.7622379092067755,2.0312998294830322,state,,
0.5,,,-0.49949780531933274,-0.49949780531933274,,,,,,,2.0313127040863037,control,0.25,0.25
,-0.004071240150005102,0.0015805494990365487,,,-0.04935213740893391,-113.54673148602616,0.0016262509805803145,-7.2465314127988005,-7.264730819048027,-7.255631115923414,2.0363452434539795,state,,
