base_torque,imu_pitch,imu_roll,offset_front,offset_rear,omega_body,omega_rel,theta_body,theta_front,theta_rear,theta_rel,timestamp,type,u_front,u_rear
,0.004991305258501857,0.00020017850644534025,,,0.039829309694639686,-18.268917446557023,0.0036811068921374515,3.947735540484181,3.9674590941289436,3.957597317306562,4.12729024887085,state,,
-0.4999992858459613,,,-0.33073217485770995,-0.3307321748577101,,,,,,,4.1273016929626465,control,-0.24999964292297844,-0.24999964292298288
,-0.007449004579280268,-0.0025210328154716645,,,0.04182888628028798,-24.039048107021415,0.00394219170787997,3.6329913326744694,3.617753376418425,3.625372354546447,4.137866258621216,state,,
-0.4999992858459613,,,-0.38411753136055576,-0.38411753136055593,,,,,,,4.137876749038696,control,-0.24999964292297844,-0.24999964292298288
,-0.0016477860741978749,-0.0034794415005001203,,,0.0398255913048184,-30.216035688067457,0.004141282177385467,3.2216009834412187,3.2282033905021805,3.2249021869716996,4.148265361785889,state,,
-0.4999992858459613,,,-0.43643518073334464,-0.4364351807333448,,,,,,,4.148276090621948,control,-0.24999964292298066,-0.24999964292298066
,0.006129313988223778,-0.009468448373330657,,,0.03292311879962635,-35.57840932406583,0.004138887014883476,2.774393081097021,2.793153452190101,2.783773266643561,4.158855438232422,state,,
-0.4999992858459613,,,-0.48770647711867776,-0.48770647711867793,,,,,,,4.158865928649902,control,-0.24999964292298066,-0.24999964292298066
,-0.008261273813593362,-0.007928300983125264,,,0.02775588351282801,-40.286490591515665,0.0040346748810435205,2.315228119459195,2.296725720759015,2.3059769201091047,4.169415712356567,state,,
-0.4999992858459613,,,-0.5379523475763042,-0.5379523475763044,,,,,,,4.169426202774048,control,-0.24999964292297844,-0.24999964292298288
,0.0020820609681165263,0.009065853488849522,,,0.015146022373112097,-45.54124678908914,0.004085288230869127,1.7716019997311085,1.7622628199879995,1.766932409859554,4.179924726486206,state,,
-0.4999992858459613,,,-0.587193300624778,-0.5871933006247783,,,,,,,4.179935693740845,control,-0.24999964292298066,-0.24999964292298066
,-0.00061656279630797,-0.004155589476626641,,,0.01143464309274045,-50.64589060539565,0.003971748153027377,1.1820168320852946,1.1764443163081688,1.1792305741967317,4.1903228759765625,state,,
-0.4999992858459613,,,-0.6354494346122825,-0.6354494346122828,,,,,,,4.190336227416992,control,-0.24999964292298066,-0.24999964292298066
,-0.004509418345938217,-0.005273165967548907,,,0.005483326003521285,-55.945249303560324,0.0037175509666148815,0.536140674401199,0.5347316615150701,0.5354361679581345,4.200811862945557,state,,
-0.4999992858459613,,,-0.6827404459200368,-0.682740445920037,,,,,,,4.200822591781616,control,-0.24999964292298066,-0.24999964292298066
,0.0076177736514747695,-0.0016392715171288702,,,-0.004960227726788454,-59.77849732856516,0.003453582900661679,-0.12218353763280261,-0.12453014727758456,-0.12335684245519359,4.21144962310791,state,,
-0.4999992858459613,,,-0.7290856370016361,-0.7290856370016363,,,,,,,4.211461782455444,control,-0.24999964292298066,-0.24999964292298066
,-0.004498391909496556,-0.00368710242408434,,,-0.007512089480385127,-65.86944976547527,0.003164950242282841,-0.8769288054290761,-0.8810549124851906,-0.8789918589571334,4.221935033798218,state,,
-0.4999992858459613,,,-0.7745039242616034,-0.7745039242616036,,,,,,,4.221946716308594,control,-0.24999964292298066,-0.24999964292298066
,-0.0036583021194197137,-0.001959562126348936,,,-0.008016202277727091,-69.95479161088059,0.002947408698067293,-1.6442141407324444,-1.6429058791827185,-1.6435600099575813,4.2323901653289795,state,,
-0.4999992858459613,,,-0.8190138457763714,-0.8190138457763716,,,,,,,4.232402563095093,control,-0.24999964292298177,-0.24999964292297955
,-0.0035206022851682808,0.00010744171916866883,,,-0.013451152636840807,-74.48939651516801,0.0026434543949080997,-2.456343562444876,-2.464905344870866,-2.460624453657871,4.241893291473389,state,,
-0.4999992858459613,,,-0.862633568860844,-0.8626335688608442,,,,,,,4.2418999671936035,control,-0.24999964292298066,-0.24999964292298066
,0.0018675567314333206,-0.014101255449587718,,,-0.030574939581807854,-78.68738933555287,0.0017716264836803108,-3.3181820486329094,-3.3104409070795966,-3.3143114778562532,4.251754999160767,state,,
0.5,,,-0.7853808974836272,-0.7853808974836274,,,,,,,4.251758337020874,control,0.2500000000000022,0.24999999999999778
,0.0021974231840728724,0.002607887698841567,,,-0.037442491598408706,-78.74540774927247,0.0013226326938364712,-4.093754791698028,-4.111623102466694,-4.102688947082361,4.261828660964966,state,,
0.5,,,-0.7096732795339546,-0.7096732795339549,,,,,,,4.261831998825073,control,0.25,0.25
,-0.0001512472275701324,0.010485232613561952,,,-0.045207680427889904,-76.04713708252714,0.0009213524592785877,-4.813433590122928,-4.82699842280986,-4.820216006466394,4.27193284034729,state,,
0.5,,,-0.6354798139432756,-0.6354798139432758,,,,,,,4.271935939788818,control,0.25,0.25
,0.00934675043733765,0.011036449968027799,,,-0.05300431570251683,-71.29545321439709,0.0005319855325563876,-5.4549787222738155,-5.460111559822331,-5.457545141048073,4.282044410705566,state,,
0.5,,,-0.56277021766441,-0.5627702176644103,,,,,,,4.282047271728516,control,0.25,0.25
,0.00794682813817025,0.008640243306386762,,,-0.053684696828300356,-65.21806345988674,0.00019983693526827003,-6.020317142515981,-6.005685084672629,-6.013001113594305,4.292078018188477,state,,
0.5,,,-0.49151481331112185,-0.49151481331112207,,,,,,,4.2920801639556885,control,0.25,0.25
,2.6350849382331217e-05,0.002178008764065839,,,-0.05494449682749763,-58.89957798895048,-0.000325884544311199,-6.515336628370821,-6.487533519486033,-6.501435073928427,4.3021650314331055,state,,
0.5,,,-0.4216845170448994,-0.4216845170448996,,,,,,,4.302167177200317,control,0.25,0.25
,-0.007916893167924348,0.001978864251284544,,,-0.05992108711976207,-52.67909365345999,-0.0010105325989512438,-6.92671742111418,-6.931730433728069,-6.929223927421125,4.312268018722534,state,,
0.5,,,-0.35325082670400143,-0.3532508267040016,,,,,,,4.312269926071167,control,0.25000000000000444,0.24999999999999556
,0.006423436263797741,-0.007407487714553855,,,-0.05893912786741905,-46.0318669648545,-0.0016467107830034275,-7.276739346554417,-7.2907580505161365,-7.283748698535277,4.322487831115723,state,,
0.5,,,-0.2861858101699214,-0.28618581016992156,,,,,,,4.3224897384643555,control,0.25,0.25
,-0.0006379238538669826,-0.0011786005198178378,,,-0.06682202912890121,-39.271658556909934,-0.0024224676348477124,-7.577606849702159,-7.56013960161544,-7.568873225658799,4.332674026489258,state,,
0.5,,,-0.22046209396652294,-0.2204620939665231,,,,,,,4.332676887512207,control,0.25,0.25
,0.009800068855794273,-0.0029244079592495153,,,-0.07165765519729722,-32.44961349591882,-0.003137456938792499,-7.792246075720279,-7.777340206825218,-7.784793141272749,4.342886686325073,state,,
0.5,,,-0.1560528520871925,-0.15605285208719263,,,,,,,4.342889785766602,control,0.25,0.25
,0.002115721179204848,0.0024190792452490886,,,-0.06949933544109294,-26.086475780387495,-0.003665760895447346,-7.949559949490552,-7.939210884462439,-7.944385416976496,4.353449821472168,state,,
0.5,,,-0.09293179504544866,-0.09293179504544877,,,,,,,4.353453874588013,control,0.25,0.25
,0.002736204663478824,-5.758824035367001e-05,,,-0.06929818966270791,-19.516051211442957,-0.004253435672832168,-8.041769952656944,-8.028178795852915,-8.03497437425493,4.363731622695923,state,,
0.5,,,-0.03107315914453969,-0.031073159144539786,,,,,,,4.363738059997559,control,0.25,0.25
,-0.002897413979010579,-0.0002571546959283284,,,-0.0772170359964513,-13.075978909258966,-0.005079161988030977,-8.063483501536854,-8.062990957005828,-8.06323722927134,4.374154806137085,state,,
0.5,,,0.029548304038351104,0.029548304038351007,,,,,,,4.37416672706604,control,0.24999999999999112,0.2500000000000089
,0.0021459692448356714,-0.002636925855837611,,,-0.07437223690567552,-7.5389232884944075,-0.005699342113986129,-8.049142761865074,-8.051860208003609,-8.05050148493434,4.384180307388306,state,,
0.5,,,0.08895733795758408,0.08895733795758398,,,,,,,4.38418984413147,control,0.24999999999999112,0.2500000000000089
,-0.0035927442890646933,0.00557312093389994,,,-0.08431521136256316,-0.6201365218418209,-0.0064941824019903996,-7.9469843012787935,-7.9461895762044135,-7.9465869387416035,4.394694566726685,state,,
0.5,,,0.1471781911984324,0.14717819119843228,,,,,,,4.39470362663269,control,0.25,0.25
,0.012233960431534774,0.0028319436958380187,,,-0.07722092251059325,5.274055389591288,-0.006871213087603432,-7.8066369142085765,-7.7934378998354354,-7.800037407022006,4.405093669891357,state,,
0.5,,,0.20423462737446374,0.20423462737446363,,,,,,,4.405104160308838,control,0.25,0.25
,-0.0047915977735433525,-0.005648177481078185,,,-0.07616148776946147,11.200174109373753,-0.007608382000088574,-7.599936726907658,-7.58750038742832,-7.593718557167989,4.415511846542358,state,,
0.5,,,0.26014993482697446,0.26014993482697435,,,,,,,4.415524005889893,control,0.25,0.25
,-0.002192395471570462,-0.0048825733199235714,,,-0.07251962305083574,16.750986600094546,-0.008221315321083254,-7.3357696567035555,-7.339959876415642,-7.337864766559599,4.425737619400024,state,,
0.5,,,0.31494693613043495,0.31494693613043484,,,,,,,4.425751686096191,control,0.25,0.25
,0.005890868134155647,0.003483354060788167,,,-0.07247324207773073,22.68707660900262,-0.008662222519024244,-7.015938617374558,-7.01709777005336,-7.016518193713959,4.435884237289429,state,,
0.5,,,0.3686479974078262,0.3686479974078261,,,,,,,4.435930490493774,control,0.25,0.25
,0.008666711172189517,-0.0035461328012357115,,,-0.07396408432608553,28.43349390677664,-0.00924281403066323,-6.65429733772628,-6.6271550279642035,-6.640726182845242,4.446488618850708,state,,
0.5,,,0.4212750374596697,0.4212750374596696,,,,,,,4.446499824523926,control,0.25,0.25
,-0.0013359481999203006,0.005726369192020775,,,-0.06627520790865453,33.27337141098292,-0.009495376807449479,-6.235875490805275,-6.226051360914813,-6.230963425860043,4.456957817077637,state,,
0.5,,,0.4728495367104763,0.4728495367104762,,,,,,,4.456968307495117,control,0.24999999999999556,0.25000000000000444
,-0.002708649878837809,0.0049819081150072955,,,-0.06264918121824053,38.57162185279712,-0.009794742750854067,-5.769139760631436,-5.752706104521999,-5.760922932576717,4.467557907104492,state,,
0.5,,,0.5233925459762667,0.5233925459762667,,,,,,,4.467568397521973,control,0.24999999999999556,0.25000000000000444
,0.009183431210137384,0.0016511167123413743,,,-0.05879981257587111,43.950735048110715,-0.010020433139894978,-5.244754953783692,-5.226853719510527,-5.23580433664711,4.477664947509766,state,,
0.5,,,0.5729246950567415,0.5729246950567415,,,,,,,4.4776787757873535,control,0.25000000000000444,0.24999999999999556
,-0.005337913067134657,0.00011198394991832366,,,-0.052423910736548174,49.00926994191147,-0.010276161894241867,-4.661845767551995,-4.668559340273751,-4.665202553912873,4.487207651138306,state,,
0.5,,,0.6214662011556067,0.6214662011556067,,,,,,,4.487210750579834,control,0.25,0.25
,0.005006409095806742,-0.003378249048061884,,,-0.045256453604663106,54.526138392289994,-0.01043216526332752,-4.030858727957648,-4.033416235169203,-4.032137481563426,4.49734091758728,state,,
0.5,,,0.6690368771324946,0.6690368771324946,,,,,,,4.497344493865967,control,0.25000000000000444,0.24999999999999556
,0.004002481798266342,-0.002771578300206236,,,-0.04585409526581808,58.98896708887982,-0.010708210523041044,-3.366438916182158,-3.3760004557201713,-3.3712196859511647,4.507476329803467,state,,
0.5,,,0.7156561395898446,0.7156561395898446,,,,,,,4.507478952407837,control,0.25,0.25
,-0.01495954019156,-0.001984100425464209,,,-0.045425913425241035,63.785961150285274,-0.011084762003591818,-2.658507747543377,-2.6555193379822173,-2.6570135427627974,4.517487287521362,state,,
0.5,,,0.7613430167980477,0.7613430167980477,,,,,,,4.517489671707153,control,0.2500000000000022,0.24999999999999778
,-0.0027186638040605266,0.008444827142638932,,,-0.040758016866920856,68.37752158442933,-0.011057326185533768,-1.8975034663053774,-1.902819279611792,-1.9001613729585847,4.5276198387146,state,,
0.5,,,0.8061161564620867,0.8061161564620867,,,,,,,4.527623414993286,control,0.25,0.25
,-0.011201182920523634,0.0004207085231533689,,,-0.031605747390759296,73.1194392412661,-0.011082813963848205,-1.100787750938576,-1.0862062831892092,-1.0934970170638927,4.538029432296753,state,,
0.5,,,0.849993833332845,0.849993833332845,,,,,,,4.538037300109863,control,0.2500000000000011,0.2499999999999989
,0.004426640678239957,-0.00500229995136709,,,-0.022877153022333778,77.31947784394873,-0.011013482080312139,-0.2541682245218737,-0.2527448717681929,-0.25345654814503327,4.5486063957214355,state,,
0.5,,,0.892993956666188,0.892993956666188,,,,,,,4.548615455627441,control,0.24999999999999972,0.2500000000000003
,-0.005496474023422209,0.001955693376927411,,,-0.012348043350272422,82.29019594322726,-0.010758768943612003,0.6567441142503431,0.6403695795674412,0.6485568469088921,4.558827877044678,state,,
0.5,,,0.9351340775328643,0.9351340775328643,,,,,,,4.558837652206421,control,0.25,0.25
,0.0029281688235142877,-0.002333810852574724,,,0.0009949851938620214,87.00333680504973,-0.01035157659606587,1.5999437790045046,1.5872605840437624,1.5936021815241335,4.568947076797485,state,,
0.5,,,0.9764313959822069,0.9764313959822069,,,,,,,4.568956613540649,control,0.25,0.25
,-0.002670682791343621,0.005743414339369618,,,0.00598793661046613,90.44185095222599,-0.009925431783898288,2.5512369049524923,2.5542557818231986,2.5527463433878452,4.579078435897827,state,,
0.5,,,1.0169027680625626,1.0169027680625626,,,,,,,4.579087495803833,control,0.2500000000000022,0.24999999999999778
,-0.0002467351183762363,-0.005038435222647667,,,0.015801190780630452,95.74261312675729,-0.009518666114829532,3.590385847033819,3.5986876027232575,3.5945367248785383,4.58911395072937,state,,
-0.4999992858459613,,,0.9365647127013115,0.9365647127013115,,,,,,,4.58912205696106,control,-0.24999964292298066,-0.24999964292298066
,0.0004307462329557125,-0.0021746164302507156,,,0.02852396686334841,94.6109164402423,-0.008891760218619675,4.523707426516952,4.521561327697055,4.5226343771070034,4.599350214004517,state,,
-0.4999992858459613,,,0.8578334184472853,0.8578334184472853,,,,,,,4.599360942840576,control,-0.24999964292297622,-0.2499996429229851
,-0.0011512148298005519,-0.0011060683309149265,,,0.045215408339435464,91.16961698586688,-0.008043824379529581,5.380599438068801,5.378521692097887,5.379560565083343,4.609543323516846,state,,
-0.4999992858459613,,,0.7806767500783396,0.7806767500783396,,,,,,,4.609551668167114,control,-0.24999964292297622,-0.2499996429229851
,-0.0006785803950856705,-0.007935344316047465,,,0.05152873700254137,86.20178498397168,-0.0074361518067384965,6.156007762043076,6.169018063892699,6.1625129129678875,4.620004653930664,state,,
-0.4999992858459613,,,0.7050632150767728,0.7050632150767728,,,,,,,4.620014429092407,control,-0.24999964292298066,-0.24999964292298066
,-0.009682810630435695,0.003426044323392855,,,0.05566633844610679,80.29045291167117,-0.006689925462540536,6.87309490232579,6.869576437930552,6.871335670128171,4.630158185958862,state,,
-0.4999992858459613,,,0.6309619507752373,0.6309619507752373,,,,,,,4.630167484283447,control,-0.24999964292298066,-0.24999964292298066
,-0.004559423729235767,-0.0005429797054988803,,,0.06090075099749504,73.7701431322584,-0.005925866600495596,7.501970018044778,7.508556278479937,7.505263148262358,4.640408754348755,state,,
-0.4999992858459613,,,0.5583427117597326,0.5583427117597326,,,,,,,4.64044713973999,control,-0.2499996429229851,-0.24999964292297622
,-0.008139688515828964,-0.005664135222698044,,,0.06824468726791287,66.40324926254061,-0.005193906719525802,8.06476459015138,8.039331176704357,8.052047883427868,4.650726318359375,state,,
-0.4999992858459613,,,0.4871758575245379,0.4871758575245379,,,,,,,4.65073561668396,control,-0.24999964292297178,-0.24999964292298954
